,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,start_period,start_time,start_yardline,yards
1058,Mississippi State,SEC,DOWNS,"{'minutes': 3, 'seconds': 33}",2,{},65,401012266,40101226610,Kansas State,Big 12,8,False,2,"{'minutes': 3, 'seconds': 33}",37,28
1059,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 43}",3,"{'minutes': 12, 'seconds': 17}",62,401012266,40101226612,Kansas State,Big 12,5,False,3,{'minutes': 15},29,33
1060,Kansas State,Big 12,TD,"{'minutes': 1, 'seconds': 59}",3,"{'minutes': 10, 'seconds': 18}",0,401012266,40101226613,Mississippi State,SEC,5,True,3,"{'minutes': 12, 'seconds': 17}",95,95
1061,Mississippi State,SEC,PUNT,"{'minutes': 4, 'seconds': 46}",3,"{'minutes': 5, 'seconds': 32}",48,401012266,40101226614,Kansas State,Big 12,8,False,3,"{'minutes': 10, 'seconds': 18}",29,19
1062,Kansas State,Big 12,INT,"{'minutes': 3, 'seconds': 5}",3,"{'minutes': 2, 'seconds': 27}",67,401012266,40101226615,Mississippi State,SEC,6,False,3,"{'minutes': 5, 'seconds': 32}",94,27
1063,Mississippi State,SEC,TD,{'seconds': 7},3,"{'minutes': 2, 'seconds': 20}",100,401012266,40101226616,Kansas State,Big 12,1,True,3,"{'minutes': 2, 'seconds': 27}",77,23
1064,Kansas State,Big 12,TD,"{'minutes': 4, 'seconds': 4}",4,"{'minutes': 13, 'seconds': 16}",0,401012266,40101226617,Mississippi State,SEC,8,True,3,"{'minutes': 2, 'seconds': 20}",76,76
1065,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 40}",4,"{'minutes': 10, 'seconds': 36}",47,401012266,40101226618,Kansas State,Big 12,5,False,4,"{'minutes': 13, 'seconds': 16}",21,11
1066,Kansas State,Big 12,MISSED FG,"{'minutes': 7, 'seconds': 13}",4,"{'minutes': 3, 'seconds': 23}",27,401012266,40101226619,Mississippi State,SEC,15,False,4,"{'minutes': 10, 'seconds': 36}",79,52
1067,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 52}",4,"{'minutes': 1, 'seconds': 31}",28,401012266,40101226620,Kansas State,Big 12,3,False,4,"{'minutes': 3, 'seconds': 23}",27,1
1068,Kansas State,Big 12,END OF GAME,"{'minutes': 1, 'seconds': 31}",4,{},63,401012266,40101226621,Mississippi State,SEC,2,False,4,"{'minutes': 1, 'seconds': 31}",75,12
1069,Louisiana,Sun Belt,TD,"{'minutes': 1, 'seconds': 11}",2,{'seconds': 18},100,401012278,40101227810,Mississippi State,SEC,5,True,2,"{'minutes': 1, 'seconds': 29}",36,64
1070,Mississippi State,SEC,END OF HALF,{'seconds': 18},2,{},76,401012278,40101227811,Louisiana,Sun Belt,1,False,2,{'seconds': 18},75,-1
1071,Louisiana,Sun Belt,TD,"{'minutes': 1, 'seconds': 44}",3,"{'minutes': 13, 'seconds': 16}",100,401012278,40101227812,Mississippi State,SEC,4,True,3,{'minutes': 15},35,65
1072,Mississippi State,SEC,PUNT,"{'minutes': 3, 'seconds': 23}",3,"{'minutes': 9, 'seconds': 53}",47,401012278,40101227813,Louisiana,Sun Belt,7,False,3,"{'minutes': 13, 'seconds': 16}",75,28
1073,Louisiana,Sun Belt,TD,"{'minutes': 3, 'seconds': 52}",3,"{'minutes': 6, 'seconds': 1}",100,401012278,40101227814,Mississippi State,SEC,9,True,3,"{'minutes': 9, 'seconds': 53}",15,85
1074,Mississippi State,SEC,INT,"{'minutes': 1, 'seconds': 48}",3,"{'minutes': 4, 'seconds': 13}",63,401012278,40101227815,Louisiana,Sun Belt,4,False,3,"{'minutes': 6, 'seconds': 1}",81,18
1075,Louisiana,Sun Belt,FUMBLE,"{'minutes': 2, 'seconds': 13}",3,{'minutes': 2},31,401012278,40101227816,Mississippi State,SEC,4,False,3,"{'minutes': 4, 'seconds': 13}",12,19
1076,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 18}",3,{'seconds': 42},52,401012278,40101227817,Louisiana,Sun Belt,4,False,3,{'minutes': 2},76,24
1077,Louisiana,Sun Belt,INT,{'minutes': 3},4,"{'minutes': 12, 'seconds': 42}",16,401012278,40101227818,Mississippi State,SEC,6,False,3,{'seconds': 42},10,6
1078,Mississippi State,SEC,TD,"{'minutes': 5, 'seconds': 11}",4,"{'minutes': 7, 'seconds': 31}",0,401012278,40101227819,Louisiana,Sun Belt,10,True,4,"{'minutes': 12, 'seconds': 42}",47,47
1079,Louisiana,Sun Belt,TD,"{'minutes': 3, 'seconds': 9}",4,"{'minutes': 4, 'seconds': 22}",100,401012278,40101227820,Mississippi State,SEC,7,True,4,"{'minutes': 7, 'seconds': 31}",25,75
1080,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 44}",4,"{'minutes': 2, 'seconds': 38}",72,401012278,40101227821,Louisiana,Sun Belt,3,False,4,"{'minutes': 4, 'seconds': 22}",75,3
1081,Louisiana,Sun Belt,Uncategorized,"{'minutes': 2, 'seconds': 38}",4,{},55,401012278,40101227822,Mississippi State,SEC,5,False,4,"{'minutes': 2, 'seconds': 38}",28,27
1082,Kentucky,SEC,PUNT,"{'minutes': 1, 'seconds': 9}",2,"{'minutes': 2, 'seconds': 15}",84,401012286,40101228610,Mississippi State,SEC,3,False,2,"{'minutes': 3, 'seconds': 24}",90,6
1083,Mississippi State,SEC,TD,"{'minutes': 1, 'seconds': 25}",2,{'seconds': 50},100,401012286,40101228611,Kentucky,SEC,6,True,2,"{'minutes': 2, 'seconds': 15}",48,52
1084,Kentucky,SEC,END OF HALF,{'seconds': 50},2,{},54,401012286,40101228612,Mississippi State,SEC,4,False,2,{'seconds': 50},79,25
1085,Kentucky,SEC,PUNT,"{'minutes': 3, 'seconds': 22}",3,"{'minutes': 11, 'seconds': 38}",67,401012286,40101228613,Mississippi State,SEC,6,False,3,{'minutes': 15},75,8
1086,Mississippi State,SEC,TD,"{'minutes': 5, 'seconds': 35}",3,"{'minutes': 6, 'seconds': 3}",100,401012286,40101228614,Kentucky,SEC,11,True,3,"{'minutes': 11, 'seconds': 38}",8,92
1087,Kentucky,SEC,PUNT,"{'minutes': 3, 'seconds': 47}",3,"{'minutes': 2, 'seconds': 16}",50,401012286,40101228615,Mississippi State,SEC,6,False,3,"{'minutes': 6, 'seconds': 3}",75,25
1088,Mississippi State,SEC,INT,{'seconds': 40},3,"{'minutes': 1, 'seconds': 36}",20,401012286,40101228616,Kentucky,SEC,2,False,3,"{'minutes': 2, 'seconds': 16}",19,1
1089,Kentucky,SEC,PUNT,"{'minutes': 3, 'seconds': 44}",4,"{'minutes': 12, 'seconds': 52}",54,401012286,40101228617,Mississippi State,SEC,7,False,3,"{'minutes': 1, 'seconds': 36}",49,-5
1090,Mississippi State,SEC,PUNT,"{'minutes': 3, 'seconds': 9}",4,"{'minutes': 9, 'seconds': 43}",11,401012286,40101228618,Kentucky,SEC,4,False,4,"{'minutes': 12, 'seconds': 52}",14,-3
1091,Kentucky,SEC,INT,"{'minutes': 1, 'seconds': 34}",4,"{'minutes': 8, 'seconds': 9}",55,401012286,40101228619,Mississippi State,SEC,3,False,4,"{'minutes': 9, 'seconds': 43}",51,-4
1092,Mississippi State,SEC,TD,{'seconds': 9},4,{'minutes': 8},100,401012286,40101228620,Kentucky,SEC,1,True,4,"{'minutes': 8, 'seconds': 9}",64,36
1093,Kentucky,SEC,DOWNS,"{'minutes': 1, 'seconds': 21}",4,"{'minutes': 6, 'seconds': 39}",61,401012286,40101228621,Mississippi State,SEC,4,False,4,{'minutes': 8},73,14
1094,Mississippi State,SEC,TD,"{'minutes': 2, 'seconds': 54}",4,"{'minutes': 3, 'seconds': 45}",100,401012286,40101228622,Kentucky,SEC,5,True,4,"{'minutes': 6, 'seconds': 39}",60,40
1095,Kentucky,SEC,PUNT,{'seconds': 35},4,"{'minutes': 3, 'seconds': 10}",83,401012286,40101228623,Mississippi State,SEC,3,False,4,"{'minutes': 3, 'seconds': 45}",78,-5
1096,Mississippi State,SEC,Uncategorized,"{'minutes': 3, 'seconds': 10}",4,{},93,401012286,40101228624,Kentucky,SEC,7,False,4,"{'minutes': 3, 'seconds': 10}",53,39
1097,Florida,SEC,PUNT,"{'minutes': 1, 'seconds': 3}",3,"{'minutes': 11, 'seconds': 14}",53,401012298,40101229810,Mississippi State,SEC,3,False,3,"{'minutes': 12, 'seconds': 17}",50,3
1098,Mississippi State,SEC,TD,"{'minutes': 2, 'seconds': 48}",3,"{'minutes': 8, 'seconds': 26}",0,401012298,40101229811,Florida,SEC,6,True,3,"{'minutes': 11, 'seconds': 14}",73,73
1099,Florida,SEC,PUNT,"{'minutes': 3, 'seconds': 47}",3,"{'minutes': 4, 'seconds': 39}",54,401012298,40101229812,Mississippi State,SEC,8,False,3,"{'minutes': 8, 'seconds': 26}",25,29
1100,Mississippi State,SEC,PUNT,"{'minutes': 4, 'seconds': 49}",4,"{'minutes': 14, 'seconds': 57}",50,401012298,40101229813,Florida,SEC,9,False,3,"{'minutes': 4, 'seconds': 39}",90,40
1101,Florida,SEC,PUNT,"{'minutes': 1, 'seconds': 36}",4,"{'minutes': 13, 'seconds': 21}",21,401012298,40101229814,Mississippi State,SEC,3,False,4,"{'minutes': 14, 'seconds': 57}",15,6
1102,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 27}",4,"{'minutes': 11, 'seconds': 54}",34,401012298,40101229815,Florida,SEC,4,False,4,"{'minutes': 13, 'seconds': 21}",57,23
1103,Florida,SEC,PUNT,"{'minutes': 1, 'seconds': 19}",4,"{'minutes': 10, 'seconds': 35}",7,401012298,40101229816,Mississippi State,SEC,3,False,4,"{'minutes': 11, 'seconds': 54}",6,1
1104,Mississippi State,SEC,FG,"{'minutes': 5, 'seconds': 13}",4,"{'minutes': 5, 'seconds': 22}",4,401012298,40101229817,Florida,SEC,10,True,4,"{'minutes': 10, 'seconds': 35}",40,36
1105,Florida,SEC,PUNT,{'seconds': 49},4,"{'minutes': 4, 'seconds': 33}",20,401012298,40101229818,Mississippi State,SEC,3,False,4,"{'minutes': 5, 'seconds': 22}",19,1
1106,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 14}",4,"{'minutes': 2, 'seconds': 19}",42,401012298,40101229819,Florida,SEC,5,False,4,"{'minutes': 4, 'seconds': 33}",65,23
1107,Florida,SEC,DOWNS,"{'minutes': 1, 'seconds': 17}",4,"{'minutes': 1, 'seconds': 2}",55,401012298,40101229820,Mississippi State,SEC,7,False,4,"{'minutes': 2, 'seconds': 19}",12,33
1108,Mississippi State,SEC,Uncategorized,"{'minutes': 1, 'seconds': 2}",4,{},41,401012298,40101229821,Florida,SEC,2,False,4,"{'minutes': 1, 'seconds': 2}",45,-4
1109,Auburn,SEC,FUMBLE,"{'minutes': 4, 'seconds': 14}",2,"{'minutes': 4, 'seconds': 23}",34,401012304,40101230410,Mississippi State,SEC,7,False,2,"{'minutes': 8, 'seconds': 37}",6,28
1110,Auburn,SEC,END OF HALF,"{'minutes': 4, 'seconds': 23}",2,{},35,401012304,40101230411,Mississippi State,SEC,8,True,2,"{'minutes': 4, 'seconds': 23}",64,36
1111,Auburn,SEC,FG,"{'minutes': 8, 'seconds': 5}",3,"{'minutes': 6, 'seconds': 55}",85,401012304,40101230412,Mississippi State,SEC,13,True,3,{'minutes': 15},25,60
1112,Mississippi State,SEC,FG,"{'minutes': 1, 'seconds': 10}",3,"{'minutes': 5, 'seconds': 45}",20,401012304,40101230413,Auburn,SEC,6,True,3,"{'minutes': 6, 'seconds': 55}",75,55
1113,Auburn,SEC,PUNT,"{'minutes': 1, 'seconds': 28}",3,"{'minutes': 4, 'seconds': 17}",31,401012304,40101230414,Mississippi State,SEC,3,False,3,"{'minutes': 5, 'seconds': 45}",25,6
1114,Mississippi State,SEC,FUMBLE,"{'minutes': 2, 'seconds': 19}",3,"{'minutes': 1, 'seconds': 58}",42,401012304,40101230415,Auburn,SEC,6,False,3,"{'minutes': 4, 'seconds': 17}",70,70
1115,Auburn,SEC,DOWNS,"{'minutes': 3, 'seconds': 12}",4,"{'minutes': 13, 'seconds': 46}",59,401012304,40101230416,Mississippi State,SEC,6,False,3,"{'minutes': 1, 'seconds': 58}",20,38
1116,Mississippi State,SEC,FG,"{'minutes': 2, 'seconds': 22}",4,"{'minutes': 11, 'seconds': 24}",6,401012304,40101230417,Auburn,SEC,10,True,4,"{'minutes': 13, 'seconds': 46}",58,52
1117,Auburn,SEC,MISSED FG,"{'minutes': 3, 'seconds': 46}",4,"{'minutes': 7, 'seconds': 38}",86,401012304,40101230418,Mississippi State,SEC,7,False,4,"{'minutes': 11, 'seconds': 24}",25,61
1118,Mississippi State,SEC,DOWNS,"{'minutes': 1, 'seconds': 5}",4,"{'minutes': 6, 'seconds': 33}",30,401012304,40101230419,Auburn,SEC,6,False,4,"{'minutes': 7, 'seconds': 38}",43,13
1119,Auburn,SEC,TD,"{'minutes': 4, 'seconds': 31}",4,"{'minutes': 2, 'seconds': 2}",100,401012304,40101230420,Mississippi State,SEC,8,True,4,"{'minutes': 6, 'seconds': 33}",30,70
1120,Mississippi State,SEC,DOWNS,"{'minutes': 1, 'seconds': 25}",4,{'seconds': 37},30,401012304,40101230421,Auburn,SEC,10,False,4,"{'minutes': 2, 'seconds': 2}",65,35
1121,Auburn,SEC,Uncategorized,{'seconds': 37},4,{},26,401012304,40101230422,Mississippi State,SEC,1,False,4,{'seconds': 37},30,-4
1122,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 10}",2,"{'minutes': 12, 'seconds': 5}",45,401012315,40101231510,LSU,SEC,3,False,2,"{'minutes': 14, 'seconds': 15}",42,3
1123,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 34}",2,"{'minutes': 10, 'seconds': 31}",89,401012315,40101231511,Mississippi State,SEC,3,False,2,"{'minutes': 12, 'seconds': 5}",93,4
1124,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 56}",2,"{'minutes': 8, 'seconds': 35}",41,401012315,40101231512,LSU,SEC,3,False,2,"{'minutes': 10, 'seconds': 31}",47,-6
1125,LSU,SEC,PUNT,"{'minutes': 3, 'seconds': 6}",2,"{'minutes': 5, 'seconds': 29}",53,401012315,40101231513,Mississippi State,SEC,5,False,2,"{'minutes': 8, 'seconds': 35}",77,24
1126,Mississippi State,SEC,PUNT,{'seconds': 55},2,"{'minutes': 4, 'seconds': 34}",18,401012315,40101231514,LSU,SEC,3,False,2,"{'minutes': 5, 'seconds': 29}",20,-2
1127,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 5}",2,"{'minutes': 3, 'seconds': 29}",51,401012315,40101231515,Mississippi State,SEC,3,False,2,"{'minutes': 4, 'seconds': 34}",56,5
1128,Mississippi State,SEC,END OF HALF,"{'minutes': 3, 'seconds': 29}",2,{},35,401012315,40101231516,LSU,SEC,15,True,2,"{'minutes': 3, 'seconds': 29}",29,64
1129,Mississippi State,SEC,FG,"{'minutes': 4, 'seconds': 16}",3,"{'minutes': 10, 'seconds': 44}",80,401012315,40101231517,LSU,SEC,10,True,3,{'minutes': 15},25,55
1130,LSU,SEC,DOWNS,"{'minutes': 4, 'seconds': 36}",3,"{'minutes': 6, 'seconds': 8}",37,401012315,40101231518,Mississippi State,SEC,8,False,3,"{'minutes': 10, 'seconds': 44}",75,30
1131,Mississippi State,SEC,FG,"{'minutes': 3, 'seconds': 14}",3,"{'minutes': 2, 'seconds': 54}",89,401012315,40101231519,LSU,SEC,9,True,3,"{'minutes': 6, 'seconds': 8}",45,44
1132,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 59}",3,{'seconds': 55},55,401012315,40101231520,Mississippi State,SEC,5,False,3,"{'minutes': 2, 'seconds': 54}",75,20
1133,Mississippi State,SEC,FG,"{'minutes': 5, 'seconds': 13}",4,"{'minutes': 10, 'seconds': 42}",78,401012315,40101231521,LSU,SEC,10,True,3,{'seconds': 55},27,51
1134,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 1}",4,"{'minutes': 9, 'seconds': 41}",71,401012315,40101231522,Mississippi State,SEC,3,False,4,"{'minutes': 10, 'seconds': 42}",75,4
1135,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 36}",4,"{'minutes': 7, 'seconds': 5}",48,401012315,40101231523,LSU,SEC,4,False,4,"{'minutes': 9, 'seconds': 41}",29,19
1136,LSU,SEC,INT,"{'minutes': 2, 'seconds': 2}",4,"{'minutes': 5, 'seconds': 3}",38,401012315,40101231524,Mississippi State,SEC,4,False,4,"{'minutes': 7, 'seconds': 5}",99,46
1137,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 34}",4,"{'minutes': 2, 'seconds': 29}",32,401012315,40101231525,LSU,SEC,5,False,4,"{'minutes': 5, 'seconds': 3}",10,22
1138,LSU,SEC,INT,"{'minutes': 1, 'seconds': 48}",4,{'seconds': 41},16,401012315,40101231526,Mississippi State,SEC,9,False,4,"{'minutes': 2, 'seconds': 29}",67,51
1139,Texas A&M,SEC,END OF HALF,{'seconds': 14},2,{},27,401012321,40101232110,Mississippi State,SEC,1,False,2,{'seconds': 14},25,2
1140,Texas A&M,SEC,TD,"{'minutes': 3, 'seconds': 43}",3,"{'minutes': 11, 'seconds': 17}",100,401012321,40101232111,Mississippi State,SEC,7,True,3,{'minutes': 15},25,75
1141,Mississippi State,SEC,PUNT,"{'minutes': 6, 'seconds': 1}",3,"{'minutes': 5, 'seconds': 16}",39,401012321,40101232112,Texas A&M,SEC,9,False,3,"{'minutes': 11, 'seconds': 17}",74,35
1142,Texas A&M,SEC,PUNT,"{'minutes': 1, 'seconds': 47}",3,"{'minutes': 3, 'seconds': 29}",20,401012321,40101232113,Mississippi State,SEC,3,False,3,"{'minutes': 5, 'seconds': 16}",11,9
1143,Mississippi State,SEC,FG,"{'minutes': 1, 'seconds': 48}",3,"{'minutes': 1, 'seconds': 41}",23,401012321,40101232114,Texas A&M,SEC,5,True,3,"{'minutes': 3, 'seconds': 29}",28,5
1144,Texas A&M,SEC,TD,"{'minutes': 2, 'seconds': 48}",4,"{'minutes': 13, 'seconds': 53}",100,401012321,40101232115,Mississippi State,SEC,6,True,3,"{'minutes': 1, 'seconds': 41}",25,75
1145,Mississippi State,SEC,PUNT,"{'minutes': 3, 'seconds': 25}",4,"{'minutes': 10, 'seconds': 28}",62,401012321,40101232116,Texas A&M,SEC,6,False,4,"{'minutes': 13, 'seconds': 53}",78,16
1146,Texas A&M,SEC,PUNT,"{'minutes': 2, 'seconds': 55}",4,"{'minutes': 7, 'seconds': 33}",24,401012321,40101232117,Mississippi State,SEC,5,False,4,"{'minutes': 10, 'seconds': 28}",20,4
1147,Mississippi State,SEC,INT,"{'minutes': 4, 'seconds': 57}",4,"{'minutes': 2, 'seconds': 36}",11,401012321,40101232118,Texas A&M,SEC,9,False,4,"{'minutes': 7, 'seconds': 33}",62,51
1148,Texas A&M,SEC,TD,{'seconds': 19},4,"{'minutes': 2, 'seconds': 17}",100,401012321,40101232119,Mississippi State,SEC,2,True,4,"{'minutes': 2, 'seconds': 36}",20,80
1149,Mississippi State,SEC,DOWNS,"{'minutes': 1, 'seconds': 45}",4,{'seconds': 32},25,401012321,40101232120,Texas A&M,SEC,9,False,4,"{'minutes': 2, 'seconds': 17}",68,43
1150,Texas A&M,SEC,END OF 4TH QUARTER,{'seconds': 32},4,{},22,401012321,40101232121,Mississippi State,SEC,1,False,4,{'seconds': 32},25,-3
1151,Mississippi State,SEC,END OF HALF,{'seconds': 18},2,{},75,401012329,40101232910,Louisiana Tech,Conference USA,2,False,2,{'seconds': 18},84,9
1152,Mississippi State,SEC,PUNT,"{'minutes': 4, 'seconds': 41}",3,"{'minutes': 10, 'seconds': 15}",48,401012329,40101232911,Louisiana Tech,Conference USA,9,False,3,"{'minutes': 14, 'seconds': 56}",88,40
1153,Louisiana Tech,Conference USA,PUNT,"{'minutes': 3, 'seconds': 33}",3,"{'minutes': 6, 'seconds': 42}",40,401012329,40101232912,Mississippi State,SEC,5,False,3,"{'minutes': 10, 'seconds': 15}",14,26
1154,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 46}",3,"{'minutes': 4, 'seconds': 56}",84,401012329,40101232913,Louisiana Tech,Conference USA,3,False,3,"{'minutes': 6, 'seconds': 42}",80,-4
1155,Louisiana Tech,Conference USA,TD,{'seconds': 44},3,"{'minutes': 4, 'seconds': 12}",100,401012329,40101232914,Mississippi State,SEC,2,True,3,"{'minutes': 4, 'seconds': 56}",63,37
1156,Mississippi State,SEC,PUNT,{'seconds': 51},3,"{'minutes': 3, 'seconds': 21}",68,401012329,40101232915,Louisiana Tech,Conference USA,2,False,3,"{'minutes': 4, 'seconds': 12}",75,7
1157,Louisiana Tech,Conference USA,PUNT,"{'minutes': 1, 'seconds': 39}",3,"{'minutes': 1, 'seconds': 42}",45,401012329,40101232916,Mississippi State,SEC,4,False,3,"{'minutes': 3, 'seconds': 21}",30,15
1158,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 42}",3,{},65,401012329,40101232917,Louisiana Tech,Conference USA,5,False,3,"{'minutes': 1, 'seconds': 42}",85,20
1159,Louisiana Tech,Conference USA,TD,{'seconds': 39},4,"{'minutes': 13, 'seconds': 20}",100,401012329,40101232918,Mississippi State,SEC,2,True,4,"{'minutes': 13, 'seconds': 59}",19,81
1160,Mississippi State,SEC,DOWNS,"{'minutes': 6, 'seconds': 45}",4,"{'minutes': 6, 'seconds': 35}",7,401012329,40101232919,Louisiana Tech,Conference USA,15,False,4,"{'minutes': 13, 'seconds': 20}",65,58
1161,Louisiana Tech,Conference USA,PUNT,"{'minutes': 2, 'seconds': 21}",4,"{'minutes': 4, 'seconds': 14}",36,401012329,40101232920,Mississippi State,SEC,4,False,4,"{'minutes': 6, 'seconds': 35}",7,29
1162,Mississippi State,SEC,INT,"{'minutes': 1, 'seconds': 50}",4,"{'minutes': 2, 'seconds': 24}",63,401012329,40101232921,Louisiana Tech,Conference USA,4,False,4,"{'minutes': 4, 'seconds': 14}",78,15
1163,Louisiana Tech,Conference USA,END OF GAME,"{'minutes': 2, 'seconds': 24}",4,{},69,401012329,40101232922,Mississippi State,SEC,4,False,4,"{'minutes': 2, 'seconds': 24}",62,7
1164,Mississippi State,SEC,TD,"{'minutes': 1, 'seconds': 3}",2,"{'minutes': 3, 'seconds': 26}",100,401012331,40101233110,Alabama,SEC,3,True,2,"{'minutes': 4, 'seconds': 29}",73,27
1165,Alabama,SEC,DOWNS,"{'minutes': 3, 'seconds': 26}",2,{},24,401012331,40101233111,Mississippi State,SEC,9,False,2,"{'minutes': 3, 'seconds': 26}",75,51
1166,Alabama,SEC,PUNT,"{'minutes': 2, 'seconds': 20}",3,"{'minutes': 12, 'seconds': 40}",50,401012331,40101233113,Mississippi State,SEC,6,False,3,{'minutes': 15},65,15
1167,Mississippi State,SEC,INT,"{'minutes': 2, 'seconds': 20}",3,"{'minutes': 10, 'seconds': 20}",35,401012331,40101233114,Alabama,SEC,5,False,3,"{'minutes': 12, 'seconds': 40}",22,13
1168,Alabama,SEC,PUNT,"{'minutes': 2, 'seconds': 10}",3,"{'minutes': 8, 'seconds': 10}",42,401012331,40101233115,Mississippi State,SEC,3,False,3,"{'minutes': 10, 'seconds': 20}",40,-2
1169,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 36}",3,"{'minutes': 5, 'seconds': 34}",33,401012331,40101233116,Alabama,SEC,5,False,3,"{'minutes': 8, 'seconds': 10}",14,19
1170,Alabama,SEC,PUNT,{'minutes': 2},3,"{'minutes': 3, 'seconds': 34}",58,401012331,40101233117,Mississippi State,SEC,3,False,3,"{'minutes': 5, 'seconds': 34}",67,9
1171,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 29}",3,"{'minutes': 2, 'seconds': 5}",21,401012331,40101233118,Alabama,SEC,3,False,3,"{'minutes': 3, 'seconds': 34}",29,-8
1172,Alabama,SEC,DOWNS,"{'minutes': 2, 'seconds': 8}",4,"{'minutes': 14, 'seconds': 57}",40,401012331,40101233119,Mississippi State,SEC,5,False,3,"{'minutes': 2, 'seconds': 5}",64,24
1173,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 24}",4,"{'minutes': 13, 'seconds': 33}",40,401012331,40101233120,Alabama,SEC,3,False,4,"{'minutes': 14, 'seconds': 57}",40,0
1174,Alabama,SEC,DOWNS,"{'minutes': 2, 'seconds': 30}",4,"{'minutes': 11, 'seconds': 3}",58,401012331,40101233121,Mississippi State,SEC,5,False,4,"{'minutes': 13, 'seconds': 33}",75,17
1175,Mississippi State,SEC,FG,"{'minutes': 1, 'seconds': 52}",4,"{'minutes': 9, 'seconds': 11}",69,401012331,40101233122,Alabama,SEC,6,True,4,"{'minutes': 11, 'seconds': 3}",58,11
1176,Alabama,SEC,PUNT,"{'minutes': 1, 'seconds': 44}",4,"{'minutes': 7, 'seconds': 27}",72,401012331,40101233123,Mississippi State,SEC,3,False,4,"{'minutes': 9, 'seconds': 11}",81,9
1177,Mississippi State,SEC,DOWNS,"{'minutes': 6, 'seconds': 17}",4,"{'minutes': 1, 'seconds': 10}",98,401012331,40101233124,Alabama,SEC,10,False,4,"{'minutes': 7, 'seconds': 27}",45,54
1178,Alabama,SEC,Uncategorized,"{'minutes': 1, 'seconds': 10}",4,{},105,401012331,40101233125,Mississippi State,SEC,3,False,4,"{'minutes': 1, 'seconds': 10}",98,6
1179,Arkansas,SEC,END OF HALF,{'seconds': 32},2,{},30,401012344,40101234410,Mississippi State,SEC,1,False,2,{'seconds': 32},25,5
1180,Mississippi State,SEC,FG,"{'minutes': 3, 'seconds': 41}",3,"{'minutes': 11, 'seconds': 19}",14,401012344,40101234411,Arkansas,SEC,7,True,3,{'minutes': 15},74,60
