,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
0,Navy,FBS Independents,Uncategorized,{},0.0,{},-11.0,262522426.0,26252242600,UMass,,5.0,False,2006,0.0,{},79.0,-11.0
1,Navy,FBS Independents,RUSHING TD,"{'minutes': 3, 'seconds': 15}",1.0,"{'minutes': 11, 'seconds': 35}",0.0,262522426.0,26252242601,UMass,,8.0,True,2006,0.0,{},19.0,79.0
2,UMass,,RUSHING TD,"{'minutes': 3, 'seconds': 17}",1.0,"{'minutes': 8, 'seconds': 18}",100.0,262522426.0,26252242602,Navy,FBS Independents,9.0,True,2006,1.0,"{'minutes': 11, 'seconds': 35}",26.0,74.0
3,Navy,FBS Independents,PUNT,"{'minutes': 3, 'seconds': 7}",1.0,"{'minutes': 5, 'seconds': 11}",62.0,262522426.0,26252242603,UMass,,5.0,False,2006,1.0,"{'minutes': 8, 'seconds': 18}",79.0,17.0
4,UMass,,INT,{'seconds': 16},1.0,"{'minutes': 4, 'seconds': 55}",53.0,262522426.0,26252242604,Navy,FBS Independents,0.0,False,2006,1.0,"{'minutes': 5, 'seconds': 11}",31.0,0.0
5,Navy,FBS Independents,PASSING TD,"{'minutes': 2, 'seconds': 33}",1.0,"{'minutes': 2, 'seconds': 22}",0.0,262522426.0,26252242605,UMass,,5.0,True,2006,1.0,"{'minutes': 4, 'seconds': 55}",47.0,47.0
6,UMass,,PUNT,"{'minutes': 1, 'seconds': 24}",1.0,{'seconds': 58},18.0,262522426.0,26252242606,Navy,FBS Independents,3.0,False,2006,1.0,"{'minutes': 2, 'seconds': 22}",19.0,-1.0
7,Navy,FBS Independents,PUNT,"{'minutes': 2, 'seconds': 5}",2.0,"{'minutes': 13, 'seconds': 53}",50.0,262522426.0,26252242607,UMass,,3.0,False,2006,1.0,{'seconds': 58},57.0,7.0
8,UMass,,PUNT,"{'minutes': 2, 'seconds': 4}",2.0,"{'minutes': 11, 'seconds': 49}",27.0,262522426.0,26252242608,Navy,FBS Independents,3.0,False,2006,2.0,"{'minutes': 13, 'seconds': 53}",20.0,7.0
9,Navy,FBS Independents,PUNT,"{'minutes': 2, 'seconds': 46}",2.0,"{'minutes': 9, 'seconds': 3}",53.0,262522426.0,26252242609,UMass,,3.0,False,2006,2.0,"{'minutes': 11, 'seconds': 49}",61.0,8.0
10,UMass,,RUSHING TD,"{'minutes': 3, 'seconds': 4}",2.0,"{'minutes': 5, 'seconds': 59}",100.0,262522426.0,26252242610,Navy,FBS Independents,6.0,True,2006,2.0,"{'minutes': 9, 'seconds': 3}",20.0,80.0
11,Navy,FBS Independents,TURNOVER ON DOWNS,"{'minutes': 3, 'seconds': 35}",2.0,"{'minutes': 2, 'seconds': 24}",31.0,262522426.0,26252242611,UMass,,10.0,False,2006,2.0,"{'minutes': 5, 'seconds': 59}",71.0,40.0
12,UMass,,FUMBLE,"{'minutes': 1, 'seconds': 22}",2.0,"{'minutes': 1, 'seconds': 2}",78.0,262522426.0,26252242612,Navy,FBS Independents,7.0,False,2006,2.0,"{'minutes': 2, 'seconds': 24}",31.0,47.0
13,Navy,FBS Independents,END OF HALF,"{'minutes': 1, 'seconds': 2}",2.0,{},75.0,262522426.0,26252242613,UMass,,1.0,False,2006,2.0,"{'minutes': 1, 'seconds': 2}",78.0,3.0
14,UMass,,PUNT,"{'minutes': 1, 'seconds': 42}",3.0,"{'minutes': 13, 'seconds': 14}",19.0,262522426.0,26252242614,Navy,FBS Independents,3.0,False,2006,3.0,"{'minutes': 14, 'seconds': 56}",20.0,-1.0
15,Navy,FBS Independents,INT,"{'minutes': 1, 'seconds': 48}",3.0,"{'minutes': 11, 'seconds': 26}",32.0,262522426.0,26252242615,UMass,,5.0,False,2006,3.0,"{'minutes': 13, 'seconds': 14}",54.0,22.0
16,UMass,,FUMBLE,{'seconds': 56},3.0,"{'minutes': 10, 'seconds': 30}",31.0,262522426.0,26252242616,Navy,FBS Independents,2.0,False,2006,3.0,"{'minutes': 11, 'seconds': 26}",26.0,5.0
17,Navy,FBS Independents,FG GOOD,"{'minutes': 5, 'seconds': 50}",3.0,"{'minutes': 4, 'seconds': 40}",20.0,262522426.0,26252242617,UMass,,10.0,True,2006,3.0,"{'minutes': 10, 'seconds': 30}",31.0,11.0
18,UMass,,RUSHING TD,"{'minutes': 1, 'seconds': 33}",3.0,"{'minutes': 3, 'seconds': 7}",100.0,262522426.0,26252242618,Navy,FBS Independents,3.0,True,2006,3.0,"{'minutes': 4, 'seconds': 40}",73.0,27.0
19,Navy,FBS Independents,PUNT,"{'minutes': 1, 'seconds': 22}",3.0,"{'minutes': 1, 'seconds': 45}",67.0,262522426.0,26252242619,UMass,,3.0,False,2006,3.0,"{'minutes': 3, 'seconds': 7}",75.0,8.0
20,UMass,,PUNT,"{'minutes': 2, 'seconds': 35}",4.0,"{'minutes': 14, 'seconds': 10}",24.0,262522426.0,26252242620,Navy,FBS Independents,6.0,False,2006,3.0,"{'minutes': 1, 'seconds': 45}",7.0,17.0
21,Navy,FBS Independents,INT,"{'minutes': 2, 'seconds': 44}",4.0,"{'minutes': 11, 'seconds': 26}",32.0,262522426.0,26252242621,UMass,,6.0,False,2006,4.0,"{'minutes': 14, 'seconds': 10}",56.0,24.0
22,UMass,,FUMBLE,"{'minutes': 3, 'seconds': 16}",4.0,"{'minutes': 8, 'seconds': 10}",23.0,262522426.0,26252242622,Navy,FBS Independents,6.0,False,2006,4.0,"{'minutes': 11, 'seconds': 26}",3.0,20.0
23,Navy,FBS Independents,FG GOOD,"{'minutes': 2, 'seconds': 25}",4.0,"{'minutes': 5, 'seconds': 45}",19.0,262522426.0,26252242623,UMass,,4.0,True,2006,4.0,"{'minutes': 8, 'seconds': 10}",23.0,4.0
24,UMass,,PUNT,"{'minutes': 1, 'seconds': 48}",4.0,"{'minutes': 3, 'seconds': 57}",29.0,262522426.0,26252242624,Navy,FBS Independents,3.0,False,2006,4.0,"{'minutes': 5, 'seconds': 45}",27.0,2.0
25,Navy,FBS Independents,FUMBLE,{'seconds': 15},4.0,"{'minutes': 3, 'seconds': 42}",75.0,262522426.0,26252242625,UMass,,1.0,False,2006,4.0,"{'minutes': 3, 'seconds': 57}",70.0,-5.0
26,UMass,,FG MISSED,"{'minutes': 3, 'seconds': 7}",4.0,{'seconds': 35},91.0,262522426.0,26252242626,Navy,FBS Independents,7.0,False,2006,4.0,"{'minutes': 3, 'seconds': 42}",75.0,16.0
27,Navy,FBS Independents,TURNOVER ON DOWNS,{'seconds': 25},4.0,{'seconds': 10},74.0,262522426.0,26252242627,UMass,,4.0,False,2006,4.0,{'seconds': 35},80.0,6.0
28,UMass,,PUNT,"{'minutes': 2, 'seconds': 56}",1.0,"{'minutes': 12, 'seconds': 4}",44.0,272720103.0,27272010301,Boston College,ACC,8.0,False,2007,1.0,{'minutes': 15},20.0,24.0
29,Boston College,ACC,PUNT,"{'minutes': 1, 'seconds': 40}",1.0,"{'minutes': 10, 'seconds': 24}",92.0,272720103.0,27272010302,UMass,,3.0,False,2007,1.0,"{'minutes': 12, 'seconds': 4}",87.0,-5.0
30,UMass,,FG GOOD,"{'minutes': 2, 'seconds': 6}",1.0,"{'minutes': 8, 'seconds': 18}",79.0,272720103.0,27272010303,Boston College,ACC,7.0,True,2007,1.0,"{'minutes': 10, 'seconds': 24}",43.0,36.0
31,Boston College,ACC,PUNT,"{'minutes': 1, 'seconds': 58}",1.0,"{'minutes': 6, 'seconds': 20}",95.0,272720103.0,27272010304,UMass,,3.0,False,2007,1.0,"{'minutes': 8, 'seconds': 18}",83.0,-12.0
32,UMass,,RUSHING TD,"{'minutes': 3, 'seconds': 15}",1.0,"{'minutes': 3, 'seconds': 5}",100.0,272720103.0,27272010305,Boston College,ACC,8.0,True,2007,1.0,"{'minutes': 6, 'seconds': 20}",51.0,49.0
33,Boston College,ACC,PUNT,"{'minutes': 4, 'seconds': 24}",2.0,"{'minutes': 14, 'seconds': 17}",50.0,272720103.0,27272010306,UMass,,9.0,False,2007,1.0,"{'minutes': 3, 'seconds': 5}",80.0,30.0
34,UMass,,PUNT,"{'minutes': 3, 'seconds': 24}",2.0,"{'minutes': 10, 'seconds': 53}",41.0,272720103.0,27272010307,Boston College,ACC,6.0,False,2007,2.0,"{'minutes': 14, 'seconds': 17}",20.0,21.0
35,Boston College,ACC,PUNT,"{'minutes': 2, 'seconds': 4}",2.0,"{'minutes': 8, 'seconds': 49}",39.0,272720103.0,27272010308,UMass,,7.0,False,2007,2.0,"{'minutes': 10, 'seconds': 53}",57.0,18.0
36,UMass,,PASSING TD,"{'minutes': 6, 'seconds': 39}",2.0,"{'minutes': 2, 'seconds': 10}",100.0,272720103.0,27272010309,Boston College,ACC,14.0,True,2007,2.0,"{'minutes': 8, 'seconds': 49}",4.0,96.0
37,Boston College,ACC,PUNT,{'seconds': 48},2.0,"{'minutes': 1, 'seconds': 22}",59.0,272720103.0,27272010310,UMass,,5.0,False,2007,2.0,"{'minutes': 2, 'seconds': 10}",71.0,12.0
38,UMass,,END OF HALF,"{'minutes': 1, 'seconds': 22}",2.0,{},33.0,272720103.0,27272010311,Boston College,ACC,1.0,False,2007,2.0,"{'minutes': 1, 'seconds': 22}",39.0,-6.0
39,Boston College,ACC,PUNT,"{'minutes': 1, 'seconds': 50}",3.0,"{'minutes': 13, 'seconds': 4}",54.0,272720103.0,27272010312,UMass,,6.0,False,2007,3.0,"{'minutes': 14, 'seconds': 54}",73.0,19.0
40,UMass,,PUNT,"{'minutes': 2, 'seconds': 44}",3.0,"{'minutes': 10, 'seconds': 20}",5.0,272720103.0,27272010313,Boston College,ACC,3.0,False,2007,3.0,"{'minutes': 13, 'seconds': 4}",3.0,2.0
41,Boston College,ACC,PASSING TD,{'seconds': 20},3.0,{'minutes': 10},0.0,272720103.0,27272010314,UMass,,1.0,True,2007,3.0,"{'minutes': 10, 'seconds': 20}",41.0,41.0
42,UMass,,PUNT,{'seconds': 24},3.0,"{'minutes': 9, 'seconds': 36}",22.0,272720103.0,27272010315,Boston College,ACC,3.0,False,2007,3.0,{'minutes': 10},18.0,4.0
43,Boston College,ACC,PUNT,{'seconds': 31},3.0,"{'minutes': 9, 'seconds': 5}",78.0,272720103.0,27272010316,UMass,,3.0,False,2007,3.0,"{'minutes': 9, 'seconds': 36}",77.0,-1.0
44,UMass,,PUNT,"{'minutes': 2, 'seconds': 12}",3.0,"{'minutes': 6, 'seconds': 53}",21.0,272720103.0,27272010317,Boston College,ACC,3.0,False,2007,3.0,"{'minutes': 9, 'seconds': 5}",38.0,3.0
45,Boston College,ACC,PASSING TD,{'seconds': 58},3.0,"{'minutes': 5, 'seconds': 55}",0.0,272720103.0,27272010318,UMass,,3.0,True,2007,3.0,"{'minutes': 6, 'seconds': 53}",62.0,62.0
46,UMass,,RUSHING TD,"{'minutes': 3, 'seconds': 21}",3.0,"{'minutes': 2, 'seconds': 34}",100.0,272720103.0,27272010319,Boston College,ACC,10.0,True,2007,3.0,"{'minutes': 5, 'seconds': 55}",30.0,70.0
47,Boston College,ACC,PUNT,"{'minutes': 1, 'seconds': 31}",3.0,"{'minutes': 1, 'seconds': 3}",73.0,272720103.0,27272010320,UMass,,3.0,False,2007,3.0,"{'minutes': 2, 'seconds': 34}",74.0,1.0
48,UMass,,PUNT,"{'minutes': 1, 'seconds': 47}",4.0,"{'minutes': 14, 'seconds': 16}",55.0,272720103.0,27272010321,Boston College,ACC,6.0,False,2007,3.0,"{'minutes': 1, 'seconds': 3}",53.0,2.0
49,Boston College,ACC,FG MISSED,"{'minutes': 5, 'seconds': 54}",4.0,"{'minutes': 8, 'seconds': 22}",28.0,272720103.0,27272010322,UMass,,13.0,False,2007,4.0,"{'minutes': 14, 'seconds': 16}",88.0,60.0
50,UMass,,PUNT,"{'minutes': 3, 'seconds': 41}",4.0,"{'minutes': 4, 'seconds': 41}",57.0,272720103.0,27272010323,Boston College,ACC,9.0,False,2007,4.0,"{'minutes': 8, 'seconds': 22}",29.0,28.0
51,Boston College,ACC,TURNOVER ON DOWNS,"{'minutes': 2, 'seconds': 13}",4.0,"{'minutes': 2, 'seconds': 28}",67.0,272720103.0,27272010324,UMass,,7.0,False,2007,4.0,"{'minutes': 4, 'seconds': 41}",80.0,13.0
52,UMass,,END OF GAME,"{'minutes': 2, 'seconds': 28}",4.0,{},89.0,272720103.0,27272010325,Boston College,ACC,4.0,False,2007,4.0,"{'minutes': 2, 'seconds': 28}",67.0,22.0
53,UMass,,RUSHING TD,"{'minutes': 3, 'seconds': 40}",1.0,"{'minutes': 11, 'seconds': 20}",100.0,282642641.0,28264264101,Texas Tech,Big 12,9.0,False,2008,1.0,{'minutes': 15},42.0,58.0
54,Texas Tech,Big 12,PUNT,{},1.0,"{'minutes': 11, 'seconds': 20}",78.0,282642641.0,28264264102,UMass,,3.0,False,2008,1.0,"{'minutes': 11, 'seconds': 20}",87.0,8.0
55,UMass,,PASSING TD,"{'minutes': 3, 'seconds': 33}",1.0,"{'minutes': 7, 'seconds': 47}",100.0,282642641.0,28264264103,Texas Tech,Big 12,4.0,False,2008,1.0,"{'minutes': 11, 'seconds': 20}",37.0,63.0
56,Texas Tech,Big 12,TURNOVER ON DOWNS,"{'minutes': 1, 'seconds': 56}",1.0,"{'minutes': 5, 'seconds': 51}",65.0,282642641.0,28264264104,UMass,,5.0,False,2008,1.0,"{'minutes': 7, 'seconds': 47}",83.0,48.0
57,UMass,,FUMBLE,"{'minutes': 2, 'seconds': 26}",1.0,"{'minutes': 3, 'seconds': 25}",100.0,282642641.0,28264264105,Texas Tech,Big 12,3.0,True,2008,1.0,"{'minutes': 5, 'seconds': 51}",35.0,-35.0
58,Texas Tech,Big 12,FUMBLE RETURN TD,{},1.0,"{'minutes': 3, 'seconds': 25}",53.0,282642641.0,28264264106,UMass,,0.0,True,2008,1.0,"{'minutes': 3, 'seconds': 25}",53.0,53.0
59,UMass,,PASSING TD,"{'minutes': 2, 'seconds': 46}",1.0,{'seconds': 39},100.0,282642641.0,28264264107,Texas Tech,Big 12,8.0,False,2008,1.0,"{'minutes': 3, 'seconds': 25}",21.0,79.0
60,Texas Tech,Big 12,PUNT,"{'minutes': 1, 'seconds': 15}",2.0,{'minutes': 15},63.0,282642641.0,28264264108,UMass,,3.0,False,2008,1.0,{'seconds': 39},68.0,5.0
61,UMass,,RUSHING TD,"{'minutes': 2, 'seconds': 12}",2.0,"{'minutes': 12, 'seconds': 48}",100.0,282642641.0,28264264109,Texas Tech,Big 12,4.0,True,2008,2.0,{'minutes': 15},31.0,69.0
62,Texas Tech,Big 12,PUNT,{},2.0,"{'minutes': 12, 'seconds': 48}",72.0,282642641.0,28264264110,UMass,,5.0,False,2008,2.0,"{'minutes': 12, 'seconds': 48}",87.0,15.0
63,UMass,,PASSING TD,"{'minutes': 7, 'seconds': 36}",2.0,"{'minutes': 5, 'seconds': 12}",100.0,282642641.0,28264264111,Texas Tech,Big 12,8.0,True,2008,2.0,"{'minutes': 12, 'seconds': 48}",32.0,68.0
64,Texas Tech,Big 12,PUNT,{},2.0,"{'minutes': 5, 'seconds': 12}",90.0,282642641.0,28264264112,UMass,,3.0,False,2008,2.0,"{'minutes': 5, 'seconds': 12}",83.0,-7.0
65,UMass,,PASSING TD,"{'minutes': 4, 'seconds': 14}",2.0,{'seconds': 58},100.0,282642641.0,28264264113,Texas Tech,Big 12,6.0,True,2008,2.0,"{'minutes': 5, 'seconds': 12}",62.0,38.0
66,Texas Tech,Big 12,END OF HALF,{'seconds': 58},2.0,{},68.0,282642641.0,28264264114,UMass,,2.0,False,2008,2.0,{'seconds': 58},80.0,12.0
67,Texas Tech,Big 12,INT,"{'minutes': 1, 'seconds': 24}",3.0,"{'minutes': 13, 'seconds': 36}",59.0,282642641.0,28264264115,UMass,,3.0,True,2008,3.0,{'minutes': 15},70.0,11.0
68,UMass,,INT RETURN TOUCH,{},3.0,"{'minutes': 13, 'seconds': 36}",100.0,282642641.0,28264264116,Texas Tech,Big 12,0.0,True,2008,3.0,"{'minutes': 13, 'seconds': 36}",55.0,0.0
69,Texas Tech,Big 12,PUNT,{},3.0,"{'minutes': 13, 'seconds': 36}",69.0,282642641.0,28264264117,UMass,,8.0,False,2008,3.0,"{'minutes': 13, 'seconds': 36}",80.0,11.0
70,UMass,,RUSHING TD,"{'minutes': 10, 'seconds': 16}",3.0,"{'minutes': 3, 'seconds': 20}",100.0,282642641.0,28264264118,Texas Tech,Big 12,12.0,True,2008,3.0,"{'minutes': 13, 'seconds': 36}",27.0,73.0
71,Texas Tech,Big 12,TURNOVER ON DOWNS,"{'minutes': 3, 'seconds': 20}",4.0,{'minutes': 15},33.0,282642641.0,28264264119,UMass,,9.0,False,2008,3.0,"{'minutes': 3, 'seconds': 20}",80.0,47.0
72,UMass,,PUNT,{'seconds': 58},4.0,"{'minutes': 14, 'seconds': 2}",54.0,282642641.0,28264264120,Texas Tech,Big 12,8.0,False,2008,4.0,{'minutes': 15},33.0,21.0
73,Texas Tech,Big 12,PUNT,"{'minutes': 3, 'seconds': 16}",4.0,"{'minutes': 10, 'seconds': 46}",64.0,282642641.0,28264264121,UMass,,5.0,False,2008,4.0,"{'minutes': 14, 'seconds': 2}",84.0,20.0
74,UMass,,PUNT,"{'minutes': 3, 'seconds': 34}",4.0,"{'minutes': 7, 'seconds': 12}",28.0,282642641.0,28264264122,Texas Tech,Big 12,3.0,False,2008,4.0,"{'minutes': 10, 'seconds': 46}",21.0,7.0
75,Texas Tech,Big 12,RUSHING TD,"{'minutes': 6, 'seconds': 21}",4.0,{'seconds': 51},0.0,282642641.0,28264264123,UMass,,13.0,True,2008,4.0,"{'minutes': 7, 'seconds': 12}",63.0,63.0
76,UMass,,END OF GAME,{'seconds': 51},4.0,{},49.0,282642641.0,28264264124,Texas Tech,Big 12,3.0,False,2008,4.0,{'seconds': 51},23.0,26.0
77,Kansas State,Big 12,PUNT,{},1.0,{'minutes': 15},42.0,292482306.0,29248230601,UMass,,7.0,False,2009,1.0,{'minutes': 15},77.0,35.0
78,UMass,,FUMBLE,"{'minutes': 2, 'seconds': 49}",1.0,"{'minutes': 12, 'seconds': 11}",51.0,292482306.0,29248230602,Kansas State,Big 12,10.0,False,2009,1.0,{'minutes': 15},8.0,43.0
79,Kansas State,Big 12,INT,"{'minutes': 4, 'seconds': 12}",1.0,"{'minutes': 7, 'seconds': 59}",51.0,292482306.0,29248230603,UMass,,1.0,False,2009,1.0,"{'minutes': 12, 'seconds': 11}",51.0,0.0
80,UMass,,INT,{'seconds': 9},1.0,"{'minutes': 7, 'seconds': 50}",24.0,292482306.0,29248230604,Kansas State,Big 12,4.0,False,2009,1.0,"{'minutes': 7, 'seconds': 59}",2.0,22.0
81,Kansas State,Big 12,FG GOOD,"{'minutes': 4, 'seconds': 28}",1.0,"{'minutes': 3, 'seconds': 22}",19.0,292482306.0,29248230605,UMass,,7.0,True,2009,1.0,"{'minutes': 7, 'seconds': 50}",23.0,4.0
82,UMass,,RUSHING TD,"{'minutes': 4, 'seconds': 2}",2.0,"{'minutes': 14, 'seconds': 20}",100.0,292482306.0,29248230606,Kansas State,Big 12,8.0,True,2009,1.0,"{'minutes': 3, 'seconds': 22}",24.0,76.0
83,Kansas State,Big 12,INT,{},2.0,"{'minutes': 14, 'seconds': 20}",79.0,292482306.0,29248230607,UMass,,2.0,False,2009,2.0,"{'minutes': 14, 'seconds': 20}",81.0,2.0
84,UMass,,PUNT,"{'minutes': 2, 'seconds': 10}",2.0,"{'minutes': 12, 'seconds': 10}",66.0,292482306.0,29248230608,Kansas State,Big 12,3.0,False,2009,2.0,"{'minutes': 14, 'seconds': 20}",67.0,-1.0
85,Kansas State,Big 12,FG MISSED,"{'minutes': 3, 'seconds': 43}",2.0,"{'minutes': 8, 'seconds': 27}",26.0,292482306.0,29248230609,UMass,,10.0,False,2009,2.0,"{'minutes': 12, 'seconds': 10}",80.0,54.0
86,UMass,,PASSING TD,"{'minutes': 2, 'seconds': 53}",2.0,"{'minutes': 5, 'seconds': 34}",100.0,292482306.0,29248230610,Kansas State,Big 12,5.0,True,2009,2.0,"{'minutes': 8, 'seconds': 27}",26.0,74.0
87,Kansas State,Big 12,PUNT,{},2.0,"{'minutes': 5, 'seconds': 34}",83.0,292482306.0,29248230611,UMass,,3.0,False,2009,2.0,"{'minutes': 5, 'seconds': 34}",77.0,-6.0
88,UMass,,FG MISSED,"{'minutes': 4, 'seconds': 29}",2.0,"{'minutes': 1, 'seconds': 5}",79.0,292482306.0,29248230612,Kansas State,Big 12,8.0,False,2009,2.0,"{'minutes': 5, 'seconds': 34}",55.0,24.0
89,Kansas State,Big 12,PUNT,{},2.0,"{'minutes': 1, 'seconds': 5}",69.0,292482306.0,29248230613,UMass,,6.0,False,2009,2.0,"{'minutes': 1, 'seconds': 5}",79.0,10.0
90,UMass,,PASSING TD,"{'minutes': 1, 'seconds': 2}",2.0,{'seconds': 3},100.0,292482306.0,29248230614,Kansas State,Big 12,2.0,True,2009,2.0,"{'minutes': 1, 'seconds': 5}",60.0,40.0
91,Kansas State,Big 12,END OF HALF,{'seconds': 3},2.0,{},69.0,292482306.0,29248230615,UMass,,1.0,False,2009,2.0,{'seconds': 3},67.0,-2.0
92,UMass,,PUNT,{},3.0,{'minutes': 15},33.0,292482306.0,29248230616,Kansas State,Big 12,3.0,False,2009,3.0,{'minutes': 15},30.0,3.0
93,Kansas State,Big 12,PUNT,"{'minutes': 1, 'seconds': 44}",3.0,"{'minutes': 13, 'seconds': 16}",61.0,292482306.0,29248230617,UMass,,5.0,False,2009,3.0,{'minutes': 15},77.0,16.0
94,UMass,,PUNT,"{'minutes': 1, 'seconds': 47}",3.0,"{'minutes': 11, 'seconds': 29}",35.0,292482306.0,29248230618,Kansas State,Big 12,4.0,False,2009,3.0,"{'minutes': 13, 'seconds': 16}",26.0,9.0
95,Kansas State,Big 12,PUNT,"{'minutes': 2, 'seconds': 23}",3.0,"{'minutes': 9, 'seconds': 6}",65.0,292482306.0,29248230619,UMass,,3.0,False,2009,3.0,"{'minutes': 11, 'seconds': 29}",67.0,2.0
96,UMass,,PUNT,{'seconds': 56},3.0,"{'minutes': 8, 'seconds': 10}",45.0,292482306.0,29248230620,Kansas State,Big 12,8.0,False,2009,3.0,"{'minutes': 9, 'seconds': 6}",17.0,28.0
97,Kansas State,Big 12,PUNT,"{'minutes': 5, 'seconds': 51}",3.0,"{'minutes': 2, 'seconds': 19}",55.0,292482306.0,29248230621,UMass,,6.0,False,2009,3.0,"{'minutes': 8, 'seconds': 10}",88.0,33.0
98,Kansas State,Big 12,PASSING TD,"{'minutes': 4, 'seconds': 15}",3.0,{'seconds': 29},0.0,292482306.0,29248230623,UMass,,4.0,True,2009,3.0,"{'minutes': 4, 'seconds': 44}",18.0,18.0
99,UMass,,PUNT,"{'minutes': 1, 'seconds': 28}",4.0,{'minutes': 15},27.0,292482306.0,29248230624,Kansas State,Big 12,3.0,True,2009,3.0,{'seconds': 29},26.0,1.0
100,Kansas State,Big 12,Uncategorized,{'seconds': 59},4.0,"{'minutes': 14, 'seconds': 1}",52.0,292482306.0,29248230625,UMass,,0.0,True,2009,4.0,{'minutes': 15},26.0,26.0
101,UMass,,PUNT,{},4.0,"{'minutes': 14, 'seconds': 1}",57.0,292482306.0,29248230626,Kansas State,Big 12,5.0,False,2009,4.0,"{'minutes': 14, 'seconds': 1}",34.0,23.0
102,Kansas State,Big 12,PUNT,"{'minutes': 3, 'seconds': 44}",4.0,"{'minutes': 10, 'seconds': 17}",63.0,292482306.0,29248230627,UMass,,4.0,False,2009,4.0,"{'minutes': 14, 'seconds': 1}",80.0,17.0
103,UMass,,PUNT,"{'minutes': 1, 'seconds': 59}",4.0,"{'minutes': 8, 'seconds': 18}",31.0,292482306.0,29248230628,Kansas State,Big 12,3.0,False,2009,4.0,"{'minutes': 10, 'seconds': 17}",30.0,1.0
104,Kansas State,Big 12,PUNT,"{'minutes': 1, 'seconds': 34}",4.0,"{'minutes': 6, 'seconds': 44}",58.0,292482306.0,29248230629,UMass,,3.0,False,2009,4.0,"{'minutes': 8, 'seconds': 18}",77.0,19.0
105,UMass,,END OF GAME,"{'minutes': 6, 'seconds': 44}",4.0,{},63.0,292482306.0,29248230630,Kansas State,Big 12,10.0,False,2009,4.0,"{'minutes': 6, 'seconds': 44}",22.0,41.0
106,Michigan,Big Ten,FG GOOD,{'minutes': 5},1.0,{'minutes': 10},12.0,302610130.0,30261013001,UMass,,11.0,True,2010,1.0,{'minutes': 15},65.0,53.0
107,UMass,,INT,{},1.0,{'minutes': 10},35.0,302610130.0,30261013002,Michigan,Big Ten,2.0,False,2010,1.0,{'minutes': 10},34.0,1.0
108,Michigan,Big Ten,PUNT,{'seconds': 48},1.0,"{'minutes': 9, 'seconds': 12}",48.0,302610130.0,30261013003,UMass,,3.0,False,2010,1.0,{'minutes': 10},51.0,3.0
109,UMass,,RUSHING TD,"{'minutes': 5, 'seconds': 37}",1.0,"{'minutes': 3, 'seconds': 35}",100.0,302610130.0,30261013004,Michigan,Big Ten,8.0,True,2010,1.0,"{'minutes': 9, 'seconds': 12}",7.0,93.0
110,Michigan,Big Ten,RUSHING TD,"{'minutes': 4, 'seconds': 10}",2.0,"{'minutes': 14, 'seconds': 25}",0.0,302610130.0,30261013005,UMass,,9.0,True,2010,1.0,"{'minutes': 3, 'seconds': 35}",67.0,67.0
111,UMass,,PUNT,{},2.0,"{'minutes': 14, 'seconds': 25}",52.0,302610130.0,30261013006,Michigan,Big Ten,4.0,False,2010,2.0,"{'minutes': 14, 'seconds': 25}",40.0,12.0
112,Michigan,Big Ten,PUNT,{'minutes': 3},2.0,"{'minutes': 11, 'seconds': 25}",58.0,302610130.0,30261013007,UMass,,6.0,False,2010,2.0,"{'minutes': 14, 'seconds': 25}",85.0,27.0
113,UMass,,FG MISSED,"{'minutes': 6, 'seconds': 40}",2.0,"{'minutes': 4, 'seconds': 45}",79.0,302610130.0,30261013008,Michigan,Big Ten,11.0,False,2010,2.0,"{'minutes': 11, 'seconds': 25}",16.0,63.0
114,Michigan,Big Ten,RUSHING TD,"{'minutes': 3, 'seconds': 28}",2.0,"{'minutes': 1, 'seconds': 17}",0.0,302610130.0,30261013009,UMass,,9.0,True,2010,2.0,"{'minutes': 4, 'seconds': 45}",79.0,79.0
115,UMass,,PASSING TD,{'seconds': 16},2.0,"{'minutes': 1, 'seconds': 1}",100.0,302610130.0,30261013010,Michigan,Big Ten,1.0,True,2010,2.0,"{'minutes': 1, 'seconds': 17}",34.0,66.0
116,Michigan,Big Ten,FUMBLE,{},2.0,"{'minutes': 1, 'seconds': 1}",45.0,302610130.0,30261013011,UMass,,2.0,False,2010,2.0,"{'minutes': 1, 'seconds': 1}",64.0,19.0
117,UMass,,PASSING TD,{'seconds': 45},2.0,{'seconds': 16},100.0,302610130.0,30261013012,Michigan,Big Ten,5.0,True,2010,2.0,"{'minutes': 1, 'seconds': 1}",45.0,55.0
118,Michigan,Big Ten,END OF HALF,{'seconds': 16},2.0,{},66.0,302610130.0,30261013013,UMass,,1.0,False,2010,2.0,{'seconds': 16},64.0,-2.0
119,UMass,,RUSHING TD,"{'minutes': 2, 'seconds': 31}",3.0,"{'minutes': 12, 'seconds': 29}",100.0,302610130.0,30261013014,Michigan,Big Ten,6.0,True,2010,3.0,{'minutes': 15},31.0,69.0
120,Michigan,Big Ten,PUNT,{},3.0,"{'minutes': 12, 'seconds': 29}",50.0,302610130.0,30261013015,UMass,,6.0,False,2010,3.0,"{'minutes': 12, 'seconds': 29}",74.0,24.0
