,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
1284,Middle Tennessee,Conference USA,TD,"{'minutes': 2, 'seconds': 30}",1.0,"{'minutes': 2, 'seconds': 14}",0.0,400869403.0,4008694036,UT San Antonio,Conference USA,5.0,True,2016,1.0,"{'minutes': 4, 'seconds': 44}",43.0,43.0
1285,UT San Antonio,Conference USA,DOWNS,"{'minutes': 4, 'seconds': 6}",2.0,"{'minutes': 13, 'seconds': 8}",70.0,400869403.0,4008694037,Middle Tennessee,Conference USA,10.0,False,2016,1.0,"{'minutes': 2, 'seconds': 14}",25.0,45.0
1286,Middle Tennessee,Conference USA,TD,"{'minutes': 6, 'seconds': 55}",2.0,"{'minutes': 6, 'seconds': 13}",0.0,400869403.0,4008694038,UT San Antonio,Conference USA,15.0,True,2016,2.0,"{'minutes': 13, 'seconds': 8}",70.0,70.0
1287,UT San Antonio,Conference USA,INT,{'seconds': 47},2.0,"{'minutes': 5, 'seconds': 26}",32.0,400869403.0,4008694039,Middle Tennessee,Conference USA,3.0,False,2016,2.0,"{'minutes': 6, 'seconds': 13}",25.0,7.0
1288,UT San Antonio,Conference USA,TD,{'seconds': 16},1.0,"{'minutes': 14, 'seconds': 44}",100.0,400869406.0,4008694061,Louisiana Tech,Conference USA,0.0,True,2016,1.0,{'minutes': 15},100.0,0.0
1289,Louisiana Tech,Conference USA,TD,"{'minutes': 6, 'seconds': 39}",1.0,"{'minutes': 8, 'seconds': 5}",0.0,400869406.0,4008694062,UT San Antonio,Conference USA,13.0,True,2016,1.0,"{'minutes': 14, 'seconds': 44}",87.0,87.0
1290,UT San Antonio,Conference USA,PUNT,"{'minutes': 1, 'seconds': 45}",1.0,"{'minutes': 6, 'seconds': 20}",45.0,400869406.0,4008694063,Louisiana Tech,Conference USA,4.0,False,2016,1.0,"{'minutes': 8, 'seconds': 5}",25.0,20.0
1291,Louisiana Tech,Conference USA,PUNT,{'seconds': 58},1.0,"{'minutes': 5, 'seconds': 22}",75.0,400869406.0,4008694064,UT San Antonio,Conference USA,3.0,False,2016,1.0,"{'minutes': 6, 'seconds': 20}",80.0,5.0
1292,UT San Antonio,Conference USA,TD,"{'minutes': 2, 'seconds': 10}",1.0,"{'minutes': 3, 'seconds': 12}",100.0,400869406.0,4008694065,Louisiana Tech,Conference USA,5.0,True,2016,1.0,"{'minutes': 5, 'seconds': 22}",40.0,60.0
1293,Louisiana Tech,Conference USA,PUNT,"{'minutes': 2, 'seconds': 11}",1.0,"{'minutes': 1, 'seconds': 1}",89.0,400869406.0,4008694066,UT San Antonio,Conference USA,3.0,False,2016,1.0,"{'minutes': 3, 'seconds': 12}",66.0,-23.0
