,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
0,Texas A&M,Big 12,PUNT,"{'minutes': 1, 'seconds': 15}",1.0,"{'minutes': 13, 'seconds': 45}",71.0,262450245.0,26245024501,The Citadel,,3.0,False,2006,1.0,{'minutes': 15},80.0,9.0
1,The Citadel,,RUSHING TD,"{'minutes': 4, 'seconds': 29}",1.0,"{'minutes': 9, 'seconds': 16}",100.0,262450245.0,26245024502,Texas A&M,Big 12,10.0,True,2006,1.0,"{'minutes': 13, 'seconds': 45}",37.0,63.0
2,Texas A&M,Big 12,PUNT,"{'minutes': 3, 'seconds': 19}",1.0,"{'minutes': 5, 'seconds': 57}",54.0,262450245.0,26245024503,The Citadel,,8.0,False,2006,1.0,"{'minutes': 9, 'seconds': 16}",90.0,36.0
3,The Citadel,,FUMBLE,"{'minutes': 3, 'seconds': 2}",1.0,"{'minutes': 2, 'seconds': 55}",11.0,262450245.0,26245024504,Texas A&M,Big 12,6.0,False,2006,1.0,"{'minutes': 5, 'seconds': 57}",7.0,4.0
4,Texas A&M,Big 12,FUMBLE,{'seconds': 46},1.0,"{'minutes': 2, 'seconds': 9}",88.0,262450245.0,26245024505,The Citadel,,2.0,False,2006,1.0,"{'minutes': 2, 'seconds': 55}",11.0,-77.0
5,The Citadel,,RUSHING TD,{'seconds': 32},1.0,"{'minutes': 1, 'seconds': 37}",100.0,262450245.0,26245024506,Texas A&M,Big 12,2.0,True,2006,1.0,"{'minutes': 2, 'seconds': 9}",88.0,12.0
6,Texas A&M,Big 12,PUNT,"{'minutes': 2, 'seconds': 17}",2.0,"{'minutes': 14, 'seconds': 20}",79.0,262450245.0,26245024507,The Citadel,,5.0,False,2006,1.0,"{'minutes': 1, 'seconds': 37}",83.0,4.0
7,The Citadel,,RUSHING TD,{'seconds': 39},2.0,"{'minutes': 13, 'seconds': 41}",100.0,262450245.0,26245024508,Texas A&M,Big 12,1.0,True,2006,2.0,"{'minutes': 14, 'seconds': 20}",99.0,1.0
8,Texas A&M,Big 12,FG GOOD,"{'minutes': 8, 'seconds': 33}",2.0,"{'minutes': 5, 'seconds': 8}",12.0,262450245.0,26245024509,The Citadel,,18.0,True,2006,2.0,"{'minutes': 13, 'seconds': 41}",89.0,77.0
9,The Citadel,,PUNT,"{'minutes': 1, 'seconds': 12}",2.0,"{'minutes': 3, 'seconds': 56}",20.0,262450245.0,26245024510,Texas A&M,Big 12,3.0,False,2006,2.0,"{'minutes': 5, 'seconds': 8}",20.0,0.0
10,Texas A&M,Big 12,PUNT,{'seconds': 36},2.0,"{'minutes': 3, 'seconds': 20}",77.0,262450245.0,26245024511,The Citadel,,3.0,False,2006,2.0,"{'minutes': 3, 'seconds': 56}",82.0,5.0
11,The Citadel,,PUNT,"{'minutes': 1, 'seconds': 29}",2.0,"{'minutes': 1, 'seconds': 51}",36.0,262450245.0,26245024512,Texas A&M,Big 12,3.0,False,2006,2.0,"{'minutes': 3, 'seconds': 20}",39.0,-3.0
12,Texas A&M,Big 12,TURNOVER ON DOWNS,{'seconds': 51},2.0,{'minutes': 1},41.0,262450245.0,26245024513,The Citadel,,6.0,False,2006,2.0,"{'minutes': 1, 'seconds': 51}",63.0,22.0
13,The Citadel,,FG MISSED,{'seconds': 58},2.0,{'seconds': 2},74.0,262450245.0,26245024514,Texas A&M,Big 12,8.0,False,2006,2.0,{'minutes': 1},41.0,33.0
14,Texas A&M,Big 12,END OF HALF,{'seconds': 2},2.0,{},78.0,262450245.0,26245024515,The Citadel,,1.0,False,2006,2.0,{'seconds': 2},74.0,-4.0
15,The Citadel,,RUSHING TD,"{'minutes': 3, 'seconds': 6}",3.0,"{'minutes': 11, 'seconds': 34}",100.0,262450245.0,26245024516,Texas A&M,Big 12,6.0,True,2006,3.0,"{'minutes': 14, 'seconds': 40}",59.0,41.0
16,Texas A&M,Big 12,PUNT,"{'minutes': 2, 'seconds': 2}",3.0,"{'minutes': 9, 'seconds': 32}",85.0,262450245.0,26245024517,The Citadel,,3.0,False,2006,3.0,"{'minutes': 11, 'seconds': 34}",91.0,6.0
17,The Citadel,,FUMBLE,"{'minutes': 1, 'seconds': 41}",3.0,"{'minutes': 7, 'seconds': 51}",66.0,262450245.0,26245024518,Texas A&M,Big 12,3.0,False,2006,3.0,"{'minutes': 9, 'seconds': 32}",47.0,19.0
18,Texas A&M,Big 12,PUNT,"{'minutes': 2, 'seconds': 43}",3.0,"{'minutes': 5, 'seconds': 8}",59.0,262450245.0,26245024519,The Citadel,,2.0,False,2006,3.0,"{'minutes': 7, 'seconds': 51}",66.0,7.0
19,The Citadel,,FUMBLE,"{'minutes': 1, 'seconds': 18}",3.0,"{'minutes': 3, 'seconds': 50}",29.0,262450245.0,26245024520,Texas A&M,Big 12,3.0,False,2006,3.0,"{'minutes': 5, 'seconds': 8}",20.0,9.0
20,Texas A&M,Big 12,FG MISSED,"{'minutes': 1, 'seconds': 52}",3.0,"{'minutes': 1, 'seconds': 58}",27.0,262450245.0,26245024521,The Citadel,,4.0,False,2006,3.0,"{'minutes': 3, 'seconds': 50}",29.0,2.0
21,The Citadel,,PUNT,"{'minutes': 2, 'seconds': 12}",4.0,"{'minutes': 14, 'seconds': 46}",34.0,262450245.0,26245024522,Texas A&M,Big 12,3.0,False,2006,3.0,"{'minutes': 1, 'seconds': 58}",27.0,7.0
22,Texas A&M,Big 12,PUNT,{'seconds': 32},4.0,"{'minutes': 14, 'seconds': 14}",87.0,262450245.0,26245024523,The Citadel,,3.0,False,2006,4.0,"{'minutes': 14, 'seconds': 46}",87.0,0.0
23,The Citadel,,FUMBLE,"{'minutes': 1, 'seconds': 11}",4.0,"{'minutes': 13, 'seconds': 3}",61.0,262450245.0,26245024524,Texas A&M,Big 12,2.0,False,2006,4.0,"{'minutes': 14, 'seconds': 14}",54.0,7.0
24,Texas A&M,Big 12,TURNOVER ON DOWNS,"{'minutes': 3, 'seconds': 25}",4.0,"{'minutes': 9, 'seconds': 38}",16.0,262450245.0,26245024525,The Citadel,,11.0,False,2006,4.0,"{'minutes': 13, 'seconds': 3}",61.0,45.0
25,The Citadel,,PASSING TD,"{'minutes': 4, 'seconds': 29}",4.0,"{'minutes': 5, 'seconds': 9}",100.0,262450245.0,26245024526,Texas A&M,Big 12,10.0,True,2006,4.0,"{'minutes': 9, 'seconds': 38}",16.0,84.0
26,Texas A&M,Big 12,PUNT,"{'minutes': 1, 'seconds': 23}",4.0,"{'minutes': 3, 'seconds': 46}",76.0,262450245.0,26245024527,The Citadel,,3.0,False,2006,4.0,"{'minutes': 5, 'seconds': 9}",81.0,5.0
27,The Citadel,,END OF GAME,"{'minutes': 3, 'seconds': 46}",4.0,{},75.0,262450245.0,26245024528,Texas A&M,Big 12,7.0,False,2006,4.0,"{'minutes': 3, 'seconds': 46}",41.0,34.0
28,Louisiana,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 6}",1.0,"{'minutes': 12, 'seconds': 45}",80.0,262520245.0,26252024501,Texas A&M,Big 12,3.0,False,2006,1.0,"{'minutes': 14, 'seconds': 51}",83.0,-3.0
29,Louisiana,Sun Belt,RUSHING TD,"{'minutes': 2, 'seconds': 46}",1.0,"{'minutes': 9, 'seconds': 59}",100.0,262520245.0,26252024502,Texas A&M,Big 12,7.0,True,2006,1.0,"{'minutes': 12, 'seconds': 45}",55.0,45.0
30,Texas A&M,Big 12,PUNT,"{'minutes': 1, 'seconds': 57}",1.0,"{'minutes': 8, 'seconds': 2}",78.0,262520245.0,26252024503,Louisiana,Sun Belt,3.0,False,2006,1.0,"{'minutes': 9, 'seconds': 59}",80.0,2.0
31,Louisiana,Sun Belt,RUSHING TD,"{'minutes': 3, 'seconds': 30}",1.0,"{'minutes': 4, 'seconds': 32}",100.0,262520245.0,26252024504,Texas A&M,Big 12,7.0,True,2006,1.0,"{'minutes': 8, 'seconds': 2}",61.0,39.0
32,Texas A&M,Big 12,PUNT,"{'minutes': 2, 'seconds': 21}",1.0,"{'minutes': 2, 'seconds': 11}",67.0,262520245.0,26252024505,Louisiana,Sun Belt,5.0,False,2006,1.0,"{'minutes': 4, 'seconds': 32}",85.0,18.0
33,Louisiana,Sun Belt,PASSING TD,"{'minutes': 4, 'seconds': 31}",2.0,"{'minutes': 12, 'seconds': 23}",100.0,262520245.0,26252024506,Texas A&M,Big 12,9.0,True,2006,1.0,"{'minutes': 2, 'seconds': 11}",29.0,71.0
34,Texas A&M,Big 12,FUMBLE,{'minutes': 1},2.0,"{'minutes': 11, 'seconds': 23}",63.0,262520245.0,26252024507,Louisiana,Sun Belt,3.0,False,2006,2.0,"{'minutes': 12, 'seconds': 23}",71.0,8.0
35,Louisiana,Sun Belt,RUSHING TD,"{'minutes': 1, 'seconds': 9}",2.0,"{'minutes': 10, 'seconds': 14}",100.0,262520245.0,26252024508,Texas A&M,Big 12,2.0,True,2006,2.0,"{'minutes': 11, 'seconds': 23}",63.0,37.0
36,Texas A&M,Big 12,PUNT,"{'minutes': 1, 'seconds': 49}",2.0,"{'minutes': 8, 'seconds': 25}",89.0,262520245.0,26252024509,Louisiana,Sun Belt,3.0,False,2006,2.0,"{'minutes': 10, 'seconds': 14}",86.0,-3.0
37,Louisiana,Sun Belt,FG GOOD,"{'minutes': 2, 'seconds': 43}",2.0,"{'minutes': 5, 'seconds': 42}",82.0,262520245.0,26252024510,Texas A&M,Big 12,6.0,True,2006,2.0,"{'minutes': 8, 'seconds': 25}",53.0,29.0
38,Texas A&M,Big 12,RUSHING TD,"{'minutes': 3, 'seconds': 51}",2.0,"{'minutes': 1, 'seconds': 51}",0.0,262520245.0,26252024511,Louisiana,Sun Belt,6.0,True,2006,2.0,"{'minutes': 5, 'seconds': 42}",75.0,75.0
39,Louisiana,Sun Belt,FG MISSED,"{'minutes': 1, 'seconds': 44}",2.0,{'seconds': 7},85.0,262520245.0,26252024512,Texas A&M,Big 12,12.0,False,2006,2.0,"{'minutes': 1, 'seconds': 51}",20.0,65.0
40,Texas A&M,Big 12,END OF HALF,{'seconds': 7},2.0,{},85.0,262520245.0,26252024513,Louisiana,Sun Belt,1.0,False,2006,2.0,{'seconds': 7},85.0,0.0
41,Louisiana,Sun Belt,RUSHING TD,"{'minutes': 6, 'seconds': 26}",3.0,"{'minutes': 8, 'seconds': 22}",100.0,262520245.0,26252024514,Texas A&M,Big 12,13.0,True,2006,3.0,"{'minutes': 14, 'seconds': 48}",47.0,53.0
42,Texas A&M,Big 12,PUNT,"{'minutes': 2, 'seconds': 21}",3.0,"{'minutes': 6, 'seconds': 1}",84.0,262520245.0,26252024515,Louisiana,Sun Belt,3.0,False,2006,3.0,"{'minutes': 8, 'seconds': 22}",73.0,-11.0
43,Louisiana,Sun Belt,PASSING TD,{'seconds': 41},3.0,"{'minutes': 5, 'seconds': 20}",100.0,262520245.0,26252024516,Texas A&M,Big 12,2.0,True,2006,3.0,"{'minutes': 6, 'seconds': 1}",35.0,65.0
44,Texas A&M,Big 12,PUNT,"{'minutes': 3, 'seconds': 16}",3.0,"{'minutes': 2, 'seconds': 4}",84.0,262520245.0,26252024517,Louisiana,Sun Belt,4.0,False,2006,3.0,"{'minutes': 5, 'seconds': 20}",87.0,3.0
45,Louisiana,Sun Belt,RUSHING TD,"{'minutes': 2, 'seconds': 4}",3.0,{},100.0,262520245.0,26252024518,Texas A&M,Big 12,5.0,True,2006,3.0,"{'minutes': 2, 'seconds': 4}",45.0,55.0
46,Texas A&M,Big 12,PUNT,"{'minutes': 7, 'seconds': 22}",4.0,"{'minutes': 7, 'seconds': 28}",32.0,262520245.0,26252024519,Louisiana,Sun Belt,13.0,False,2006,4.0,"{'minutes': 14, 'seconds': 50}",77.0,45.0
47,Louisiana,Sun Belt,PUNT,"{'minutes': 5, 'seconds': 7}",4.0,"{'minutes': 2, 'seconds': 21}",32.0,262520245.0,26252024520,Texas A&M,Big 12,9.0,False,2006,4.0,"{'minutes': 7, 'seconds': 28}",20.0,12.0
48,Texas A&M,Big 12,FUMBLE,"{'minutes': 2, 'seconds': 1}",4.0,{'seconds': 20},80.0,262520245.0,26252024521,Louisiana,Sun Belt,4.0,False,2006,4.0,"{'minutes': 2, 'seconds': 21}",89.0,9.0
49,Army,FBS Independents,RUSHING TD,"{'minutes': 6, 'seconds': 10}",1.0,"{'minutes': 8, 'seconds': 45}",0.0,262590245.0,26259024501,Texas A&M,Big 12,13.0,True,2006,1.0,"{'minutes': 14, 'seconds': 55}",80.0,80.0
50,Texas A&M,Big 12,RUSHING TD,"{'minutes': 4, 'seconds': 21}",1.0,"{'minutes': 4, 'seconds': 24}",100.0,262590245.0,26259024502,Army,FBS Independents,9.0,True,2006,1.0,"{'minutes': 8, 'seconds': 45}",25.0,75.0
51,Army,FBS Independents,FG MISSED,"{'minutes': 4, 'seconds': 39}",2.0,"{'minutes': 14, 'seconds': 45}",14.0,262590245.0,26259024503,Texas A&M,Big 12,9.0,False,2006,1.0,"{'minutes': 4, 'seconds': 24}",67.0,53.0
52,Texas A&M,Big 12,INT,"{'minutes': 1, 'seconds': 10}",2.0,"{'minutes': 13, 'seconds': 35}",26.0,262590245.0,26259024504,Army,FBS Independents,2.0,False,2006,2.0,"{'minutes': 14, 'seconds': 45}",21.0,5.0
53,Army,FBS Independents,PUNT,"{'minutes': 2, 'seconds': 10}",2.0,"{'minutes': 11, 'seconds': 25}",70.0,262590245.0,26259024505,Texas A&M,Big 12,3.0,False,2006,2.0,"{'minutes': 13, 'seconds': 35}",64.0,-6.0
54,Texas A&M,Big 12,RUSHING TD,{'seconds': 30},2.0,"{'minutes': 10, 'seconds': 55}",100.0,262590245.0,26259024506,Army,FBS Independents,1.0,True,2006,2.0,"{'minutes': 11, 'seconds': 25}",57.0,43.0
55,Army,FBS Independents,RUSHING TD,"{'minutes': 3, 'seconds': 56}",2.0,"{'minutes': 6, 'seconds': 59}",0.0,262590245.0,26259024507,Texas A&M,Big 12,7.0,True,2006,2.0,"{'minutes': 10, 'seconds': 55}",79.0,79.0
56,Texas A&M,Big 12,PUNT,"{'minutes': 5, 'seconds': 28}",2.0,"{'minutes': 1, 'seconds': 31}",45.0,262590245.0,26259024508,Army,FBS Independents,14.0,False,2006,2.0,"{'minutes': 6, 'seconds': 59}",11.0,34.0
57,Army,FBS Independents,PUNT,"{'minutes': 1, 'seconds': 21}",2.0,{'seconds': 10},84.0,262590245.0,26259024509,Texas A&M,Big 12,3.0,False,2006,2.0,"{'minutes': 1, 'seconds': 31}",93.0,9.0
58,Texas A&M,Big 12,END OF HALF,{'seconds': 10},2.0,{},69.0,262590245.0,26259024510,Army,FBS Independents,1.0,False,2006,2.0,{'seconds': 10},54.0,15.0
59,Texas A&M,Big 12,INT,{'seconds': 15},3.0,"{'minutes': 14, 'seconds': 35}",54.0,262590245.0,26259024511,Army,FBS Independents,0.0,False,2006,3.0,"{'minutes': 14, 'seconds': 50}",23.0,0.0
60,Army,FBS Independents,PASSING TD,{'seconds': 33},3.0,"{'minutes': 14, 'seconds': 2}",0.0,262590245.0,26259024512,Texas A&M,Big 12,1.0,True,2006,3.0,"{'minutes': 14, 'seconds': 35}",46.0,46.0
61,Texas A&M,Big 12,PUNT,"{'minutes': 1, 'seconds': 15}",3.0,"{'minutes': 12, 'seconds': 47}",35.0,262590245.0,26259024513,Army,FBS Independents,4.0,False,2006,3.0,"{'minutes': 14, 'seconds': 2}",20.0,15.0
62,Texas A&M,Big 12,RUSHING TD,"{'minutes': 1, 'seconds': 11}",3.0,"{'minutes': 11, 'seconds': 36}",100.0,262590245.0,26259024515,Army,FBS Independents,4.0,True,2006,3.0,"{'minutes': 12, 'seconds': 47}",62.0,38.0
63,Army,FBS Independents,RUSHING TD,"{'minutes': 5, 'seconds': 18}",3.0,"{'minutes': 6, 'seconds': 18}",0.0,262590245.0,26259024516,Texas A&M,Big 12,10.0,True,2006,3.0,"{'minutes': 11, 'seconds': 36}",80.0,80.0
64,Texas A&M,Big 12,Uncategorized,"{'minutes': 6, 'seconds': 18}",3.0,{},90.0,262590245.0,26259024517,Army,FBS Independents,10.0,False,2006,3.0,"{'minutes': 6, 'seconds': 18}",50.0,44.0
65,Army,FBS Independents,PUNT,"{'minutes': 3, 'seconds': 31}",4.0,"{'minutes': 11, 'seconds': 59}",53.0,262590245.0,26259024518,Texas A&M,Big 12,7.0,False,2006,0.0,{},53.0,35.0
66,Texas A&M,Big 12,FG GOOD,"{'minutes': 7, 'seconds': 31}",4.0,"{'minutes': 4, 'seconds': 28}",75.0,262590245.0,26259024519,Army,FBS Independents,14.0,True,2006,4.0,"{'minutes': 11, 'seconds': 59}",20.0,55.0
67,Army,FBS Independents,TURNOVER ON DOWNS,"{'minutes': 1, 'seconds': 33}",4.0,"{'minutes': 2, 'seconds': 55}",74.0,262590245.0,26259024520,Texas A&M,Big 12,4.0,False,2006,4.0,"{'minutes': 4, 'seconds': 28}",78.0,4.0
68,Texas A&M,Big 12,END OF GAME,"{'minutes': 2, 'seconds': 55}",4.0,{},93.0,262590245.0,26259024521,Army,FBS Independents,10.0,False,2006,4.0,"{'minutes': 2, 'seconds': 55}",74.0,19.0
69,Texas A&M,Big 12,PUNT,"{'minutes': 3, 'seconds': 10}",1.0,"{'minutes': 11, 'seconds': 38}",34.0,262660245.0,26266024501,Louisiana Tech,Western Athletic,8.0,False,2006,1.0,"{'minutes': 14, 'seconds': 48}",80.0,46.0
70,Louisiana Tech,Western Athletic,PUNT,{'seconds': 36},1.0,"{'minutes': 11, 'seconds': 2}",5.0,262660245.0,26266024502,Texas A&M,Big 12,3.0,False,2006,1.0,"{'minutes': 11, 'seconds': 38}",2.0,3.0
71,Texas A&M,Big 12,PUNT,"{'minutes': 2, 'seconds': 24}",1.0,"{'minutes': 8, 'seconds': 38}",40.0,262660245.0,26266024503,Louisiana Tech,Western Athletic,6.0,False,2006,1.0,"{'minutes': 11, 'seconds': 2}",54.0,14.0
72,Louisiana Tech,Western Athletic,PUNT,"{'minutes': 2, 'seconds': 14}",1.0,"{'minutes': 6, 'seconds': 24}",12.0,262660245.0,26266024504,Texas A&M,Big 12,3.0,False,2006,1.0,"{'minutes': 8, 'seconds': 38}",20.0,-8.0
73,Texas A&M,Big 12,PUNT,"{'minutes': 1, 'seconds': 24}",1.0,{'minutes': 5},51.0,262660245.0,26266024505,Louisiana Tech,Western Athletic,3.0,False,2006,1.0,"{'minutes': 6, 'seconds': 24}",53.0,2.0
74,Louisiana Tech,Western Athletic,PUNT,"{'minutes': 1, 'seconds': 18}",1.0,"{'minutes': 3, 'seconds': 42}",25.0,262660245.0,26266024506,Texas A&M,Big 12,3.0,False,2006,1.0,{'minutes': 5},18.0,7.0
75,Texas A&M,Big 12,PUNT,"{'minutes': 2, 'seconds': 20}",1.0,"{'minutes': 1, 'seconds': 22}",33.0,262660245.0,26266024507,Louisiana Tech,Western Athletic,5.0,False,2006,1.0,"{'minutes': 3, 'seconds': 42}",50.0,17.0
76,Louisiana Tech,Western Athletic,FUMBLE,{},1.0,"{'minutes': 1, 'seconds': 22}",24.0,262660245.0,26266024508,Texas A&M,Big 12,2.0,False,2006,1.0,"{'minutes': 1, 'seconds': 22}",20.0,4.0
77,Texas A&M,Big 12,RUSHING TD,"{'minutes': 1, 'seconds': 22}",1.0,{},0.0,262660245.0,26266024509,Louisiana Tech,Western Athletic,1.0,True,2006,1.0,"{'minutes': 1, 'seconds': 22}",24.0,24.0
78,Louisiana Tech,Western Athletic,PUNT,"{'minutes': 2, 'seconds': 30}",2.0,"{'minutes': 12, 'seconds': 30}",42.0,262660245.0,26266024510,Texas A&M,Big 12,5.0,False,2006,1.0,{},26.0,16.0
79,Texas A&M,Big 12,PUNT,{'seconds': 58},2.0,"{'minutes': 11, 'seconds': 32}",97.0,262660245.0,26266024511,Louisiana Tech,Western Athletic,3.0,False,2006,2.0,"{'minutes': 12, 'seconds': 30}",95.0,-2.0
80,Louisiana Tech,Western Athletic,RUSHING TD,"{'minutes': 2, 'seconds': 7}",2.0,"{'minutes': 9, 'seconds': 25}",100.0,262660245.0,26266024512,Texas A&M,Big 12,3.0,True,2006,2.0,"{'minutes': 11, 'seconds': 32}",68.0,32.0
81,Texas A&M,Big 12,PUNT,"{'minutes': 1, 'seconds': 55}",2.0,"{'minutes': 7, 'seconds': 30}",84.0,262660245.0,26266024513,Louisiana Tech,Western Athletic,3.0,False,2006,2.0,"{'minutes': 9, 'seconds': 25}",83.0,-1.0
82,Louisiana Tech,Western Athletic,PASSING TD,"{'minutes': 3, 'seconds': 1}",2.0,"{'minutes': 4, 'seconds': 29}",100.0,262660245.0,26266024514,Texas A&M,Big 12,8.0,True,2006,2.0,"{'minutes': 7, 'seconds': 30}",48.0,52.0
83,Texas A&M,Big 12,PUNT,{},2.0,"{'minutes': 4, 'seconds': 29}",46.0,262660245.0,26266024515,Louisiana Tech,Western Athletic,6.0,False,2006,2.0,"{'minutes': 4, 'seconds': 29}",80.0,34.0
84,Louisiana Tech,Western Athletic,END OF HALF,"{'minutes': 4, 'seconds': 29}",2.0,{},5.0,262660245.0,26266024516,Texas A&M,Big 12,1.0,False,2006,2.0,"{'minutes': 4, 'seconds': 29}",2.0,3.0
85,Louisiana Tech,Western Athletic,RUSHING TD,{'seconds': 35},3.0,"{'minutes': 14, 'seconds': 20}",100.0,262660245.0,26266024517,Texas A&M,Big 12,2.0,True,2006,3.0,"{'minutes': 14, 'seconds': 55}",28.0,72.0
86,Texas A&M,Big 12,PUNT,"{'minutes': 2, 'seconds': 49}",3.0,"{'minutes': 11, 'seconds': 31}",64.0,262660245.0,26266024518,Louisiana Tech,Western Athletic,5.0,False,2006,3.0,"{'minutes': 14, 'seconds': 20}",81.0,17.0
87,Louisiana Tech,Western Athletic,RUSHING TD,"{'minutes': 3, 'seconds': 12}",3.0,"{'minutes': 8, 'seconds': 19}",100.0,262660245.0,26266024519,Texas A&M,Big 12,11.0,True,2006,3.0,"{'minutes': 11, 'seconds': 31}",37.0,63.0
88,Texas A&M,Big 12,FUMBLE,"{'minutes': 2, 'seconds': 19}",3.0,{'minutes': 6},1.0,262660245.0,26266024520,Louisiana Tech,Western Athletic,7.0,False,2006,3.0,"{'minutes': 8, 'seconds': 19}",83.0,82.0
89,Louisiana Tech,Western Athletic,PASSING TD,"{'minutes': 5, 'seconds': 30}",3.0,{'seconds': 30},100.0,262660245.0,26266024521,Texas A&M,Big 12,6.0,True,2006,3.0,{'minutes': 6},1.0,99.0
90,Texas A&M,Big 12,PUNT,"{'minutes': 1, 'seconds': 10}",4.0,{'minutes': 14},72.0,262660245.0,26266024522,Louisiana Tech,Western Athletic,3.0,False,2006,3.0,{'seconds': 30},81.0,9.0
91,Louisiana Tech,Western Athletic,Uncategorized,{'minutes': 14},4.0,{},92.0,262660245.0,26266024523,Texas A&M,Big 12,9.0,True,2006,4.0,{'minutes': 14},42.0,50.0
92,Louisiana Tech,Western Athletic,PUNT,"{'minutes': 5, 'seconds': 4}",4.0,"{'minutes': 5, 'seconds': 3}",61.0,262660245.0,26266024525,Texas A&M,Big 12,9.0,False,2006,0.0,{},26.0,36.0
93,Texas A&M,Big 12,PUNT,"{'minutes': 2, 'seconds': 19}",4.0,"{'minutes': 2, 'seconds': 44}",88.0,262660245.0,26266024526,Louisiana Tech,Western Athletic,3.0,False,2006,4.0,"{'minutes': 5, 'seconds': 3}",80.0,-8.0
94,Louisiana Tech,Western Athletic,RUSHING TD,"{'minutes': 2, 'seconds': 39}",4.0,{'seconds': 5},100.0,262660245.0,26266024527,Texas A&M,Big 12,5.0,True,2006,4.0,"{'minutes': 2, 'seconds': 44}",46.0,54.0
95,Texas A&M,Big 12,PUNT,"{'minutes': 2, 'seconds': 20}",1.0,"{'minutes': 12, 'seconds': 40}",62.0,262730245.0,26273024501,Texas Tech,Big 12,4.0,False,2006,1.0,{'minutes': 15},80.0,18.0
96,Texas Tech,Big 12,INT,"{'minutes': 1, 'seconds': 10}",1.0,"{'minutes': 11, 'seconds': 30}",27.0,262730245.0,26273024502,Texas A&M,Big 12,2.0,False,2006,1.0,"{'minutes': 12, 'seconds': 40}",18.0,9.0
97,Texas A&M,Big 12,FG GOOD,"{'minutes': 2, 'seconds': 1}",1.0,"{'minutes': 9, 'seconds': 29}",16.0,262730245.0,26273024503,Texas Tech,Big 12,7.0,True,2006,1.0,"{'minutes': 11, 'seconds': 30}",32.0,16.0
98,Texas Tech,Big 12,KICKOFF RETURN TD,{'seconds': 10},1.0,"{'minutes': 9, 'seconds': 19}",100.0,262730245.0,26273024504,Texas A&M,Big 12,1.0,True,2006,1.0,"{'minutes': 9, 'seconds': 29}",97.0,98.0
99,Texas A&M,Big 12,FUMBLE,"{'minutes': 3, 'seconds': 49}",1.0,"{'minutes': 5, 'seconds': 30}",3.0,262730245.0,26273024505,Texas Tech,Big 12,9.0,False,2006,1.0,"{'minutes': 9, 'seconds': 19}",78.0,75.0
100,Texas Tech,Big 12,PUNT,"{'minutes': 3, 'seconds': 49}",1.0,"{'minutes': 1, 'seconds': 41}",23.0,262730245.0,26273024506,Texas A&M,Big 12,5.0,False,2006,1.0,"{'minutes': 5, 'seconds': 30}",3.0,20.0
101,Texas A&M,Big 12,PASSING TD,"{'minutes': 1, 'seconds': 39}",1.0,{'seconds': 2},0.0,262730245.0,26273024507,Texas Tech,Big 12,3.0,True,2006,1.0,"{'minutes': 1, 'seconds': 41}",69.0,69.0
102,Texas Tech,Big 12,RUSHING TD,"{'minutes': 7, 'seconds': 3}",2.0,"{'minutes': 7, 'seconds': 42}",100.0,262730245.0,26273024508,Texas A&M,Big 12,14.0,True,2006,1.0,{'seconds': 2},20.0,80.0
103,Texas A&M,Big 12,PASSING TD,"{'minutes': 3, 'seconds': 8}",2.0,"{'minutes': 4, 'seconds': 34}",0.0,262730245.0,26273024509,Texas Tech,Big 12,6.0,True,2006,2.0,"{'minutes': 7, 'seconds': 42}",74.0,74.0
104,Texas Tech,Big 12,PUNT,"{'minutes': 3, 'seconds': 37}",2.0,{'seconds': 57},35.0,262730245.0,26273024510,Texas A&M,Big 12,6.0,False,2006,2.0,"{'minutes': 4, 'seconds': 34}",20.0,15.0
105,Texas A&M,Big 12,PASSING TD,{'seconds': 57},2.0,{},0.0,262730245.0,26273024511,Texas Tech,Big 12,5.0,True,2006,2.0,{'seconds': 57},67.0,67.0
106,Texas Tech,Big 12,END OF HALF,{},2.0,{},23.0,262730245.0,26273024512,Texas A&M,Big 12,1.0,False,2006,2.0,{},23.0,0.0
107,Texas Tech,Big 12,PUNT,"{'minutes': 2, 'seconds': 25}",3.0,"{'minutes': 12, 'seconds': 30}",19.0,262730245.0,26273024513,Texas A&M,Big 12,3.0,False,2006,3.0,"{'minutes': 14, 'seconds': 55}",20.0,-1.0
108,Texas A&M,Big 12,PUNT,"{'minutes': 3, 'seconds': 5}",3.0,"{'minutes': 9, 'seconds': 25}",52.0,262730245.0,26273024514,Texas Tech,Big 12,4.0,False,2006,3.0,"{'minutes': 12, 'seconds': 30}",67.0,15.0
109,Texas Tech,Big 12,FG GOOD,"{'minutes': 6, 'seconds': 46}",3.0,"{'minutes': 2, 'seconds': 39}",87.0,262730245.0,26273024515,Texas A&M,Big 12,14.0,True,2006,3.0,"{'minutes': 9, 'seconds': 25}",20.0,67.0
110,Texas A&M,Big 12,PUNT,"{'minutes': 2, 'seconds': 48}",4.0,"{'minutes': 14, 'seconds': 51}",40.0,262730245.0,26273024516,Texas Tech,Big 12,6.0,False,2006,3.0,"{'minutes': 2, 'seconds': 39}",80.0,40.0
